,subdivision_id,division_id,name,local_name,country_id
49795,1798,56551,Kabupaten Nabire,Kabupaten Nabire,102
49796,1798,56555,Kabupaten Nduga,Kabupaten Nduga,102
49797,1798,56577,Kabupaten Paniai,Kabupaten Paniai,102
49798,1798,56584,Kabupaten Pegunungan Bintang,Kabupaten Pegunungan Bintang,102
49799,1798,56604,Kabupaten Puncak Jaya,Kabupaten Puncak Jaya,102
49800,1798,56617,Kabupaten Sarmi,Kabupaten Sarmi,102
49801,1798,56656,Kabupaten Supiori,Kabupaten Supiori,102
49802,1798,56683,Kabupaten Tolikara,Kabupaten Tolikara,102
49803,1798,56690,Kabupaten Waropen,Kabupaten Waropen,102
49804,1798,56694,Kabupaten Yahukimo,Kabupaten Yahukimo,102
49805,1798,56695,Kabupaten Yalimo,Kabupaten Yalimo,102
49806,1798,56756,Kota Jayapura,Kota Jayapura,102
49807,1798,56882,Nabire,Nabire,102
49808,1799,56405,Kabupaten Fakfak,Kabupaten Fakfak,102
49809,1799,56435,Kabupaten Kaimana,Kabupaten Kaimana,102
49810,1799,56527,Kabupaten Manokwari,Kabupaten Manokwari,102
49811,1799,56528,Kabupaten Manokwari Selatan,Kabupaten Manokwari Selatan,102
49812,1799,56531,Kabupaten Maybrat,Kabupaten Maybrat,102
49813,1799,56608,Kabupaten Raja Ampat,Kabupaten Raja Ampat,102
49814,1799,56641,Kabupaten Sorong,Kabupaten Sorong,102
49815,1799,56642,Kabupaten Sorong Selatan,Kabupaten Sorong Selatan,102
49816,1799,56660,Kabupaten Tambrauw,Kabupaten Tambrauw,102
49817,1799,56677,Kabupaten Teluk Bintuni,Kabupaten Teluk Bintuni,102
49818,1799,56678,Kabupaten Teluk Wondama,Kabupaten Teluk Wondama,102
49819,1799,56799,Kota Sorong,Kota Sorong,102
49820,1799,56860,Manokwari,Manokwari,102
49821,1799,56995,Sorong,Sorong,102
49822,1809,56188,Balaipungut,Balaipungut,102
49823,1809,56208,Batam,Batam,102
49824,1809,56270,Dumai,Dumai,102
49825,1809,56354,Kabupaten Bengkalis,Kabupaten Bengkalis,102
49826,1809,56424,Kabupaten Indragiri Hilir,Kabupaten Indragiri Hilir,102
49827,1809,56425,Kabupaten Indragiri Hulu,Kabupaten Indragiri Hulu,102
49828,1809,56436,Kabupaten Kampar,Kabupaten Kampar,102
49829,1809,56453,Kabupaten Kepulauan Meranti,Kabupaten Kepulauan Meranti,102
49830,1809,56471,Kabupaten Kuantan Singingi,Kabupaten Kuantan Singingi,102
49831,1809,56586,Kabupaten Pelalawan,Kabupaten Pelalawan,102
49832,1809,56611,Kabupaten Rokan Hilir,Kabupaten Rokan Hilir,102
49833,1809,56612,Kabupaten Rokan Hulu,Kabupaten Rokan Hulu,102
49834,1809,56626,Kabupaten Siak,Kabupaten Siak,102
49835,1809,56752,Kota Dumai,Kota Dumai,102
49836,1809,56787,Kota Pekanbaru,Kota Pekanbaru,102
49837,1809,56927,Pekanbaru,Pekanbaru,102
49838,1817,56509,Kabupaten Majene,Kabupaten Majene,102
49839,1817,56517,Kabupaten Mamasa,Kabupaten Mamasa,102
49840,1817,56520,Kabupaten Mamuju,Kabupaten Mamuju,102
49841,1817,56521,Kabupaten Mamuju Tengah,Kabupaten Mamuju Tengah,102
49842,1817,56522,Kabupaten Mamuju Utara,Kabupaten Mamuju Utara,102
49843,1817,56596,Kabupaten Polewali Mandar,Kabupaten Polewali Mandar,102
49844,1817,56854,Majene,Majene,102
49845,1817,56857,Mamuju,Mamuju,102
49846,1817,56935,Polewali,Polewali,102
49847,1795,56273,Galesong,Galesong,102
49848,1795,56337,Kabupaten Bantaeng,Kabupaten Bantaeng,102
49849,1795,56345,Kabupaten Barru,Kabupaten Barru,102
49850,1795,56374,Kabupaten Bone,Kabupaten Bone,102
49851,1795,56380,Kabupaten Bulukumba,Kabupaten Bulukumba,102
49852,1795,56404,Kabupaten Enrekang,Kabupaten Enrekang,102
49853,1795,56412,Kabupaten Gowa,Kabupaten Gowa,102
49854,1795,56432,Kabupaten Jeneponto,Kabupaten Jeneponto,102
49855,1795,56501,Kabupaten Luwu,Kabupaten Luwu,102
49856,1795,56502,Kabupaten Luwu Timur,Kabupaten Luwu Timur,102
49857,1795,56503,Kabupaten Luwu Utara,Kabupaten Luwu Utara,102
49858,1795,56530,Kabupaten Maros,Kabupaten Maros,102
49859,1795,56576,Kabupaten Pangkajene Dan Kepulauan,Kabupaten Pangkajene Dan Kepulauan,102
49860,1795,56594,Kabupaten Pinrang,Kabupaten Pinrang,102
49861,1795,56628,Kabupaten Sidenreng Rappang,Kabupaten Sidenreng Rappang,102
49862,1795,56635,Kabupaten Sinjai,Kabupaten Sinjai,102
49863,1795,56640,Kabupaten Soppeng,Kabupaten Soppeng,102
49864,1795,56659,Kabupaten Takalar,Kabupaten Takalar,102
49865,1795,56662,Kabupaten Tana Toraja,Kabupaten Tana Toraja,102
49866,1795,56684,Kabupaten Toraja Utara,Kabupaten Toraja Utara,102
49867,1795,56689,Kabupaten Wajo,Kabupaten Wajo,102
49868,1795,56766,Kota Makassar,Kota Makassar,102
49869,1795,56779,Kota Palopo,Kota Palopo,102
49870,1795,56782,Kota Parepare,Kota Parepare,102
49871,1795,56855,Makassar,Makassar,102
49872,1795,56863,Maros,Maros,102
49873,1795,56900,Palopo,Palopo,102
49874,1795,56916,Parepare,Parepare,102
49875,1795,56952,Rantepao,Rantepao,102
49876,1795,56963,Selayar Islands Regency,Selayar Islands Regency,102
49877,1795,56967,Sengkang,Sengkang,102
49878,1795,56985,Sinjai,Sinjai,102
49879,1795,57052,Watampone,Watampone,102
49880,1813,56326,Kabupaten Banggai,Kabupaten Banggai,102
49881,1813,56327,Kabupaten Banggai Kepulauan,Kabupaten Banggai Kepulauan,102
49882,1813,56328,Kabupaten Banggai Laut,Kabupaten Banggai Laut,102
49883,1813,56383,Kabupaten Buol,Kabupaten Buol,102
49884,1813,56401,Kabupaten Donggala,Kabupaten Donggala,102
49885,1813,56541,Kabupaten Morowali Utara,Kabupaten Morowali Utara,102
49886,1813,56578,Kabupaten Parigi Moutong,Kabupaten Parigi Moutong,102
49887,1813,56598,Kabupaten Poso,Kabupaten Poso,102
49888,1813,56630,Kabupaten Sigi,Kabupaten Sigi,102
49889,1813,56682,Kabupaten Toli-Toli,Kabupaten Toli-Toli,102
49890,1813,56780,Kota Palu,Kota Palu,102
49891,1813,56849,Luwuk,Luwuk,102
49892,1813,56876,Morowali Regency,Morowali Regency,102
49893,1813,56901,Palu,Palu,102
49894,1813,56937,Poso,Poso,102
49895,1813,57034,Tojo Una-Una Regency,Tojo Una-Una Regency,102
49896,1796,56372,Kabupaten Bombana,Kabupaten Bombana,102
49897,1796,56386,Kabupaten Buton,Kabupaten Buton,102
49898,1796,56387,Kabupaten Buton Selatan,Kabupaten Buton Selatan,102
49899,1796,56388,Kabupaten Buton Tengah,Kabupaten Buton Tengah,102
49900,1796,56389,Kabupaten Buton Utara,Kabupaten Buton Utara,102
49901,1796,56461,Kabupaten Kolaka,Kabupaten Kolaka,102
49902,1796,56462,Kabupaten Kolaka Timur,Kabupaten Kolaka Timur,102
49903,1796,56463,Kabupaten Kolaka Utara,Kabupaten Kolaka Utara,102
49904,1796,56464,Kabupaten Konawe,Kabupaten Konawe,102
49905,1796,56465,Kabupaten Konawe Kepulauan,Kabupaten Konawe Kepulauan,102
49906,1796,56466,Kabupaten Konawe Selatan,Kabupaten Konawe Selatan,102
49907,1796,56467,Kabupaten Konawe Utara,Kabupaten Konawe Utara,102
49908,1796,56545,Kabupaten Muna,Kabupaten Muna,102
49909,1796,56546,Kabupaten Muna Barat,Kabupaten Muna Barat,102
49910,1796,56703,Katabu,Katabu,102
49911,1796,56712,Kendari,Kendari,102
49912,1796,56737,Kota Baubau,Kota Baubau,102
49913,1796,56758,Kota Kendari,Kota Kendari,102
49914,1796,57049,Wakatobi Regency,Wakatobi Regency,102
49915,1808,56368,Kabupaten Bolaang Mongondow,Kabupaten Bolaang Mongondow,102
49916,1808,56369,Kabupaten Bolaang Mongondow Selatan,Kabupaten Bolaang Mongondow Selatan,102
49917,1808,56370,Kabupaten Bolaang Mongondow Timur,Kabupaten Bolaang Mongondow Timur,102
49918,1808,56371,Kabupaten Bolaang Mongondow Utara,Kabupaten Bolaang Mongondow Utara,102
49919,1808,56454,Kabupaten Kepulauan Sangihe,Kabupaten Kepulauan Sangihe,102
49920,1808,56456,Kabupaten Kepulauan Talaud,Kabupaten Kepulauan Talaud,102
49921,1808,56536,Kabupaten Minahasa,Kabupaten Minahasa,102
49922,1808,56537,Kabupaten Minahasa Selatan,Kabupaten Minahasa Selatan,102
49923,1808,56538,Kabupaten Minahasa Tenggara,Kabupaten Minahasa Tenggara,102
49924,1808,56539,Kabupaten Minahasa Utara,Kabupaten Minahasa Utara,102
49925,1808,56627,Kabupaten Siau Tagulandang Biaro,Kabupaten Siau Tagulandang Biaro,102
49926,1808,56742,Kota Bitung,Kota Bitung,102
49927,1808,56759,Kota Kotamobagu,Kota Kotamobagu,102
49928,1808,56768,Kota Manado,Kota Manado,102
49929,1808,56814,Kota Tomohon,Kota Tomohon,102
49930,1808,56835,"Laikit, Laikit II (Dimembe)","Laikit, Laikit II (Dimembe)",102
49931,1808,56858,Manado,Manado,102
49932,1808,57035,Tomohon,Tomohon,102
49933,1808,57037,Tondano,Tondano,102
49934,1828,56234,Bukittinggi,Bukittinggi,102
49935,1828,56318,Kabupaten Agam,Kabupaten Agam,102
49936,1828,56398,Kabupaten Dharmasraya,Kabupaten Dharmasraya,102
49937,1828,56452,Kabupaten Kepulauan Mentawai,Kabupaten Kepulauan Mentawai,102
49938,1828,56494,Kabupaten Lima Puluh Kota,Kabupaten Lima Puluh Kota,102
49939,1828,56571,Kabupaten Padang Pariaman,Kabupaten Padang Pariaman,102
49940,1828,56579,Kabupaten Pasaman,Kabupaten Pasaman,102
49941,1828,56580,Kabupaten Pasaman Barat,Kabupaten Pasaman Barat,102
49942,1828,56592,Kabupaten Pesisir Selatan,Kabupaten Pesisir Selatan,102
49943,1828,56631,Kabupaten Sijunjung,Kabupaten Sijunjung,102
49944,1828,56638,Kabupaten Solok,Kabupaten Solok,102
49945,1828,56639,Kabupaten Solok Selatan,Kabupaten Solok Selatan,102
49946,1828,56664,Kabupaten Tanah Datar,Kabupaten Tanah Datar,102
49947,1828,56746,Kota Bukittinggi,Kota Bukittinggi,102
49948,1828,56773,Kota Padang,Kota Padang,102
49949,1828,56774,Kota Padang Panjang,Kota Padang Panjang,102
49950,1828,56783,Kota Pariaman,Kota Pariaman,102
49951,1828,56785,Kota Payakumbuh,Kota Payakumbuh,102
49952,1828,56794,Kota Sawah Lunto,Kota Sawah Lunto,102
49953,1828,56798,Kota Solok,Kota Solok,102
49954,1828,56893,Padang,Padang,102
49955,1828,56917,Pariaman,Pariaman,102
49956,1828,56923,Payakumbuh,Payakumbuh,102
49957,1828,56977,Sijunjung,Sijunjung,102
49958,1828,56993,Solok,Solok,102
49959,1816,56212,Baturaja,Baturaja,102
49960,1816,56402,Kabupaten Empat Lawang,Kabupaten Empat Lawang,102
49961,1816,56542,Kabupaten Muara Enim,Kabupaten Muara Enim,102
49962,1816,56548,Kabupaten Musi Banyuasin,Kabupaten Musi Banyuasin,102
49963,1816,56549,Kabupaten Musi Rawas,Kabupaten Musi Rawas,102
49964,1816,56550,Kabupaten Musi Rawas Utara,Kabupaten Musi Rawas Utara,102
49965,1816,56563,Kabupaten Ogan Ilir,Kabupaten Ogan Ilir,102
49966,1816,56564,Kabupaten Ogan Komering Ilir,Kabupaten Ogan Komering Ilir,102
49967,1816,56565,Kabupaten Ogan Komering Ulu,Kabupaten Ogan Komering Ulu,102
49968,1816,56566,Kabupaten Ogan Komering Ulu Selatan,Kabupaten Ogan Komering Ulu Selatan,102
49969,1816,56567,Kabupaten Ogan Komering Ulu Timur,Kabupaten Ogan Komering Ulu Timur,102
49970,1816,56589,Kabupaten Penukal Abab Lematang Ilir,Kabupaten Penukal Abab Lematang Ilir,102
49971,1816,56763,Kota Lubuklinggau,Kota Lubuklinggau,102
49972,1816,56776,Kota Pagar Alam,Kota Pagar Alam,102
49973,1816,56778,Kota Palembang,Kota Palembang,102
49974,1816,56789,Kota Prabumulih,Kota Prabumulih,102
49975,1816,56833,Lahat,Lahat,102
49976,1816,56834,Lahat Regency,Lahat Regency,102
49977,1816,56847,Lubuklinggau,Lubuklinggau,102
49978,1816,56895,Pagar Alam,Pagar Alam,102
49979,1816,56898,Palembang,Palembang,102
49980,1816,56939,Prabumulih,Prabumulih,102
49981,1816,57020,Tanjungagung,Tanjungagung,102
49982,1792,56177,Ambarita,Ambarita,102
49983,1792,56194,Bandar,Bandar,102
49984,1792,56216,Belawan,Belawan,102
49985,1792,56218,Berastagi,Berastagi,102
49986,1792,56222,Binjai,Binjai,102
49987,1792,56261,Deli Tua,Deli Tua,102
49988,1792,56290,Gunungsitoli,Gunungsitoli,102
49989,1792,56306,Kabanjahe,Kabanjahe,102
49990,1792,56320,Kabupaten Asahan,Kabupaten Asahan,102
49991,1792,56348,Kabupaten Batu Bara,Kabupaten Batu Bara,102
49992,1792,56394,Kabupaten Dairi,Kabupaten Dairi,102
49993,1792,56396,Kabupaten Deli Serdang,Kabupaten Deli Serdang,102
49994,1792,56423,Kabupaten Humbang Hasundutan,Kabupaten Humbang Hasundutan,102
49995,1792,56442,Kabupaten Karo,Kabupaten Karo,102
49996,1792,56479,Kabupaten Labuhan Batu,Kabupaten Labuhan Batu,102
49997,1792,56480,Kabupaten Labuhan Batu Selatan,Kabupaten Labuhan Batu Selatan,102
49998,1792,56481,Kabupaten Labuhan Batu Utara,Kabupaten Labuhan Batu Utara,102
49999,1792,56489,Kabupaten Langkat,Kabupaten Langkat,102
50000,1792,56523,Kabupaten Mandailing Natal,Kabupaten Mandailing Natal,102
50001,1792,56559,Kabupaten Nias,Kabupaten Nias,102
50002,1792,56560,Kabupaten Nias Barat,Kabupaten Nias Barat,102
50003,1792,56561,Kabupaten Nias Utara,Kabupaten Nias Utara,102
50004,1792,56569,Kabupaten Padang Lawas,Kabupaten Padang Lawas,102
50005,1792,56570,Kabupaten Padang Lawas Utara,Kabupaten Padang Lawas Utara,102
50006,1792,56572,Kabupaten Pakpak Bharat,Kabupaten Pakpak Bharat,102
50007,1792,56615,Kabupaten Samosir,Kabupaten Samosir,102
50008,1792,56624,Kabupaten Serdang Bedagai,Kabupaten Serdang Bedagai,102
50009,1792,56633,Kabupaten Simalungun,Kabupaten Simalungun,102
50010,1792,56670,Kabupaten Tapanuli Selatan,Kabupaten Tapanuli Selatan,102
50011,1792,56671,Kabupaten Tapanuli Tengah,Kabupaten Tapanuli Tengah,102
50012,1792,56672,Kabupaten Tapanuli Utara,Kabupaten Tapanuli Utara,102
50013,1792,56717,Kisaran,Kisaran,102
50014,1792,56741,Kota Binjai,Kota Binjai,102
50015,1792,56754,Kota Gunungsitoli,Kota Gunungsitoli,102
50016,1792,56770,Kota Medan,Kota Medan,102
50017,1792,56775,Kota Padangsidimpuan,Kota Padangsidimpuan,102
50018,1792,56788,Kota Pematang Siantar,Kota Pematang Siantar,102
50019,1792,56797,Kota Sibolga,Kota Sibolga,102
50020,1792,56807,Kota Tanjung Balai,Kota Tanjung Balai,102
50021,1792,56810,Kota Tebing Tinggi,Kota Tebing Tinggi,102
50022,1792,56832,Labuhan Deli,Labuhan Deli,102
50023,1792,56867,Medan,Medan,102
50024,1792,56894,Padangsidempuan,Padangsidempuan,102
50025,1792,56910,Pangkalan Brandan,Pangkalan Brandan,102
50026,1792,56914,Parapat,Parapat,102
50027,1792,56926,Pekan Bahapal,Pekan Bahapal,102
50028,1792,56930,Pematangsiantar,Pematangsiantar,102
50029,1792,56932,Perbaungan,Perbaungan,102
50030,1792,56933,Percut,Percut,102
50031,1792,56951,Rantauprapat,Rantauprapat,102
50032,1792,56973,Sibolga,Sibolga,102
50033,1792,57000,Stabat,Stabat,102
50034,1792,57010,Sunggal,Sunggal,102
50035,1792,57021,Tanjungbalai,Tanjungbalai,102
50036,1792,57022,Tanjungtiram,Tanjungtiram,102
50037,1792,57027,Tebingtinggi,Tebingtinggi,102
50038,1792,57029,Teluk Nibung,Teluk Nibung,102
50039,1792,57036,Tomok Bolon,Tomok Bolon,102
50040,1792,57038,Tongging,Tongging,102
50041,1792,57043,Tuktuk Sonak,Tuktuk Sonak,102
